uri,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:1UcaYR6kemiP0Zyjy74JjW,0.641,0.636,-3.734,0.425,0.364,0.0,0.0647,0.588,132.95
spotify:track:0uCQDrUVIriDd1mJYMSov2,0.922,0.41,-8.124,0.16,0.043,0.000442,0.386,0.404,115.021
spotify:track:4crUCJwwbnRyl4g91zmmzJ,0.774,0.517,-4.793,0.0598,0.414,0.0,0.117,0.627,100.025
spotify:track:6fa4A3spdg6hQIYdHfX0vz,0.824,0.471,-6.873,0.0549,0.202,8.73e-06,0.0902,0.438,125.004
spotify:track:0Led6AmKzXFljcIUuqcb9h,0.689,0.554,-7.087,0.0427,0.0746,0.0,0.246,0.361,100.03
spotify:track:3VLB6LWEJk0Q8GvbIyo7Q0,0.739,0.713,-5.617,0.101,0.0105,0.00225,0.317,0.65,104.007
spotify:track:3IsOOzLVNjyuJs1z2hZN0b,0.847,0.498,-5.494,0.0335,0.555,0.0,0.11,0.896,105.029
spotify:track:2S3ffti8IkFh9Jsp9AFWdk,0.86,0.488,-5.829,0.231,0.254,0.0,0.0708,0.848,143.919
spotify:track:4UxgFEXOwq70QfCwAoAT3X,0.682,0.428,-8.432,0.0452,0.265,1.13e-05,0.168,0.53,98.0
spotify:track:22tAOnXPrSFOp2En3WcyyA,0.65,0.346,-7.85,0.0402,0.721,0.000577,0.371,0.125,123.919
spotify:track:51bAYkcnw2WvMo4tps2txV,0.535,0.787,-4.193,0.112,0.735,2.41e-06,0.074,0.777,184.003
spotify:track:26uYvBwpeHoVsuUmtJKajm,0.771,0.592,-5.13,0.0339,0.654,0.0,0.12,0.704,121.032
spotify:track:7i1hrIAP57G8nFPxz3X4vi,0.866,0.619,-4.19,0.346,0.328,0.0,0.13,0.936,87.979
spotify:track:4A58dRSeoQ7MD4kMQZ5paJ,0.635,0.576,-3.98,0.363,0.623,0.0,0.138,0.639,133.891
spotify:track:2bkMHCl2m2pn47ouxTEyhm,0.785,0.598,-7.455,0.0387,0.0729,0.0,0.287,0.364,109.993
spotify:track:7caryRzxCgEcDTKsLEY8n9,0.739,0.7,-6.451,0.44,0.546,0.0,0.236,0.575,80.053
spotify:track:5lmB0MWXCUykP574GdGnm9,0.8,0.567,-7.22,0.112,0.788,8.14e-05,0.1,0.441,134.999
spotify:track:1hvaLZaVGnH2mkpp1BRuL7,0.789,0.74,-4.169,0.282,0.237,0.0,0.0478,0.733,89.951
spotify:track:7tIJDktakabGoHjwTTa35W,0.756,0.426,-8.75,0.0745,0.504,0.0394,0.0884,0.355,135.96
spotify:track:2rpHZgxsvWpLxaZLHD1SMQ,0.661,0.714,-5.524,0.114,0.641,0.0,0.287,0.775,92.979
spotify:track:2ybZisTQOxGsyWCtIQnUFz,0.842,0.507,-8.038,0.054,0.774,0.00815,0.289,0.765,110.989
spotify:track:7FdRx5M3ihEE6kPiiK6wLe,0.813,0.693,-5.682,0.0841,0.0946,1.64e-05,0.0818,0.892,119.991
spotify:track:6nselJ0ffqAVyGDS0tKwTY,0.705,0.724,-4.565,0.0491,0.615,0.000245,0.145,0.708,116.02
spotify:track:7Cvrw2NqxhCJ3UHhjxd1Oj,0.76,0.562,-4.791,0.104,0.668,2.38e-05,0.12,0.776,111.003
spotify:track:2U0cZ399tUNrpsdCYbd6b4,0.682,0.692,-5.552,0.0529,0.308,1.49e-06,0.377,0.536,98.037
spotify:track:1Ahrvnhtnw8rLIX3w5va8F,0.779,0.519,-5.961,0.0443,0.233,0.0,0.099,0.711,82.988
spotify:track:0IY1tGHXJlhT32hyTKIzog,0.714,0.822,-4.858,0.0663,0.344,0.0,0.306,0.96,124.057
spotify:track:1evfI43cBtrO01rutOIxgV,0.673,0.681,-5.251,0.226,0.464,1.17e-05,0.103,0.437,79.887
spotify:track:45PGQFEmhv3o02FHeLS56w,0.734,0.676,-5.787,0.245,0.598,0.0,0.126,0.75,96.059
spotify:track:13LzqEGhX8OeIWlDu9i2qE,0.83,0.774,-4.233,0.0434,0.0125,0.0,0.327,0.54,113.043
spotify:track:0EYOhg4jMf7hCLeQIxlvKL,0.883,0.647,-8.2,0.0799,0.57,1.05e-06,0.359,0.729,117.016
spotify:track:7LN1f9jAIu7yxBzsLMN7RB,0.496,0.63,-7.849,0.186,0.0747,0.0,0.638,0.318,168.225
spotify:track:4Z2mXXSzuCDEHZtFGmy0X5,0.855,0.482,-6.673,0.0332,0.0277,0.0,0.116,0.654,109.995
spotify:track:31inMSh6ThzDT0hZJboU6X,0.735,0.585,-5.792,0.115,0.41,0.0,0.202,0.429,130.062
spotify:track:6oTdsBJmsEzK55Xzl8QYxn,0.68,0.411,-7.193,0.486,0.0903,0.0,0.128,0.835,80.809
spotify:track:5NnNl71fwVkuB1M45CXvdb,0.7,0.696,-5.356,0.0525,0.262,0.0,0.107,0.293,124.825
spotify:track:1kQcX6cLpC57HQqqSRrHi4,0.621,0.235,-9.378,0.0512,0.735,0.0,0.248,0.757,160.015
spotify:track:3rQmTAyMDDZ73rMyhLkn98,0.805,0.393,-6.976,0.0339,0.717,6.56e-06,0.105,0.407,89.03
spotify:track:04IGR2cI76yPj8GUoNhUv5,0.647,0.491,-7.771,0.0811,0.252,4.08e-06,0.274,0.796,126.729
spotify:track:72KcdW6Xk4CH9TvCAssb99,0.542,0.675,-6.152,0.0702,0.188,1.56e-06,0.196,0.377,79.928
spotify:track:48kGawOjwMzRqltSVL88es,0.395,0.564,-5.477,0.148,0.664,0.0,0.0998,0.45,185.628
spotify:track:7gezZesPe5YSpttywUx2rP,0.701,0.548,-7.52,0.0351,0.22,0.0,0.105,0.532,110.039
spotify:track:5BVjsCcDlYgJG2bB2jsOeI,0.67,0.532,-4.661,0.254,0.553,0.000349,0.0956,0.718,159.948
spotify:track:36gN14w6CqeR2Sr4Ro4u0j,0.64,0.799,-3.655,0.0387,0.033,0.0,0.141,0.528,95.004
spotify:track:6uinpqa2nfwWmlj0lOgAf0,0.569,0.54,-7.94,0.272,0.391,0.0,0.173,0.555,161.901
spotify:track:6cjqrltcgMe98n6tcEF8Uu,0.616,0.467,-7.453,0.336,0.614,0.0,0.158,0.437,122.583
spotify:track:2StZCouHC4MLNXioGHCUXP,0.674,0.863,-1.581,0.0828,0.303,0.0,0.15,0.854,120.027
spotify:track:0tWJ05IcctwDbJ0PfDbigg,0.602,0.75,-4.864,0.167,0.178,0.0,0.292,0.624,78.872
spotify:track:3Dp5gsQzMdYu64wE8qqDAG,0.651,0.807,-5.192,0.237,0.029,0.0,0.512,0.529,113.052
spotify:track:6Yxc5gXQamINYvMN92UXq9,0.69,0.726,-7.748,0.28,0.453,0.0,0.385,0.516,88.076
spotify:track:6rARj2kpBTwG41AjeUVHLd,0.389,0.574,-6.332,0.109,0.0577,0.0,0.101,0.424,96.555
spotify:track:409RTuAuP73pY0vrSpGFxP,0.65,0.616,-6.414,0.0508,0.0894,0.0,0.57,0.373,129.97
spotify:track:0ah2LxA7UYiZtmcLB3XQI3,0.532,0.863,-4.779,0.289,0.262,0.0,0.0669,0.497,97.867
spotify:track:4UeBknW6SpdoPumvc5r54O,0.685,0.559,-6.005,0.0543,0.195,0.0,0.168,0.765,109.159
spotify:track:4sa8O4AwMja6r1Enu35Fmz,0.457,0.818,-4.157,0.261,0.221,0.0,0.435,0.822,96.168
spotify:track:2yGzZkY6OGXWgS5vpd5VuF,0.658,0.633,-7.392,0.0921,0.81,0.0,0.17,0.742,171.895
spotify:track:77dcmf2tTedc3BuOPF13Ma,0.64,0.734,-4.67,0.0381,0.039,0.0,0.333,0.308,97.862
spotify:track:6cUF5nmzQIi6iEHzBpedeV,0.827,0.341,-10.171,0.0712,0.881,0.0,0.129,0.216,113.931
spotify:track:0FsWAbUVhwGT8pIL8tCFiD,0.548,0.314,-8.148,0.272,0.629,0.0,0.23,0.473,176.681
spotify:track:3f17oLkRGax1cbmQtUX5zL,0.491,0.616,-6.241,0.199,0.0679,0.0,0.176,0.378,121.83
spotify:track:3DO8WRX72c1Z5hduVL1Nd5,0.68,0.451,-8.76,0.0329,0.794,0.0,0.0971,0.371,87.042
spotify:track:0l9LpCsYufB1e5PJSvOXbU,0.746,0.427,-6.994,0.0435,0.812,0.0,0.143,0.464,85.021
spotify:track:7dHo2Ltj4ByzHow10Fsp38,0.66,0.355,-6.886,0.0438,0.73,0.0,0.0988,0.509,79.037
spotify:track:4Gw5p7aLIahiiVpihw5DQq,0.724,0.604,-5.737,0.213,0.254,0.00124,0.179,0.713,95.124
spotify:track:5BhXBPf3kHOgArWYtXHQar,0.769,0.601,-5.398,0.0614,0.441,0.000145,0.121,0.442,83.976
spotify:track:10cooctlCCbE3LTX2HBuOT,0.708,0.305,-9.081,0.102,0.836,0.00732,0.0992,0.305,83.975
spotify:track:4ZVnf0qn7ROWgHwQqPszqZ,0.634,0.418,-8.321,0.0509,0.808,0.00065,0.136,0.232,105.831
spotify:track:1fY2pOz2r3dlWIfRJJTh3b,0.562,0.587,-7.606,0.0727,0.508,0.0,0.158,0.466,69.97
spotify:track:1xfu5RELA5t2E2KeOG2ePD,0.877,0.513,-6.045,0.0342,0.491,0.0,0.0908,0.889,100.966
spotify:track:4bVuNGm4o44E9VKfoytIUN,0.781,0.483,-8.208,0.0896,0.348,0.0119,0.0846,0.655,75.995
spotify:track:6L6iYGRyFdO1eEdZW67Pfo,0.731,0.831,-3.679,0.117,0.719,8.59e-06,0.39,0.723,79.995
spotify:track:7ESCdMmtuLbLWNEzcvNlf7,0.745,0.622,-4.134,0.201,0.151,0.0,0.0931,0.798,76.001
spotify:track:4hSypX5zH1OUW0BDQZuAQV,0.7,0.458,-7.84,0.0421,0.81,1.43e-05,0.103,0.492,144.02
spotify:track:0GBC7xNTLl6d0I3RGSdf0V,0.65,0.443,-7.266,0.055,0.607,0.000147,0.261,0.223,84.009
spotify:track:5IYOPobGfWbf98IcJeypHk,0.86,0.483,-4.227,0.361,0.485,1.74e-06,0.248,0.518,76.997
spotify:track:5PW6S8xI7LEvuinIlPZo0p,0.683,0.755,-3.898,0.266,0.237,0.0,0.191,0.5,85.158
spotify:track:7rHxGL9g6jqybXKw3K2478,0.875,0.57,-5.073,0.183,0.606,0.0,0.118,0.739,79.93
spotify:track:51Y7jbTiH8xBDfLvRAxFFE,0.848,0.795,-3.315,0.0856,0.41,0.0,0.18,0.871,130.054
spotify:track:46kHdS6WqLTal5po1gJZbL,0.845,0.769,-3.679,0.0557,0.155,0.0,0.214,0.843,115.975
spotify:track:4dwkewO9G5lgLOeUZsgVJr,0.832,0.464,-4.609,0.0527,0.594,0.0,0.318,0.722,117.993
spotify:track:7pznwivN3PNEvJygaWYARv,0.831,0.429,-8.219,0.0379,0.354,2.67e-06,0.109,0.301,114.991
spotify:track:2fhO84iCoflkYe8LJPUg2V,0.911,0.57,-5.519,0.0582,0.748,0.0,0.215,0.661,102.108
spotify:track:26o0WuuTmad1IbAJghZ475,0.923,0.741,-6.561,0.131,0.713,0.0,0.0954,0.81,134.995
spotify:track:7oszoEgKHavwnxhECyX3GS,0.594,0.537,-5.628,0.0722,0.27,0.0,0.219,0.676,139.993
spotify:track:0lPO44YcxYMkMX5tRjCKHC,0.78,0.741,-3.232,0.168,0.202,0.0,0.11,0.69,130.009
spotify:track:2jBSyGuol2kWCdgSoclQ9C,0.756,0.591,-6.639,0.0457,0.54,0.0,0.0866,0.874,104.001
spotify:track:1mKvuX59nIvGwGpypwAy7k,0.695,0.408,-7.357,0.0487,0.703,0.0,0.0965,0.402,131.984
spotify:track:3tlCKAqLhoHpzKvOlBMVqY,0.621,0.59,-5.303,0.0895,0.781,0.0,0.104,0.263,74.127
spotify:track:6YKb5UMzDOtfCfbPvJZ8XT,0.474,0.283,-8.25,0.143,0.688,5.55e-06,0.087,0.437,80.336
spotify:track:6YIWqm5Ve8DAorZC5M5pMD,0.511,0.546,-8.495,0.0305,0.932,0.0117,0.523,0.364,75.967
spotify:track:2NlMwvRk38fLpC1AMRw7Lu,0.643,0.596,-4.055,0.299,0.225,0.0111,0.132,0.401,90.175
spotify:track:4Y2dcbHaG9J7rXvqHIBlZL,0.766,0.427,-8.559,0.0503,0.569,2.73e-05,0.0627,0.47,85.002
spotify:track:4SWki9wQIvFyyzoEu9ye3T,0.816,0.382,-6.915,0.0345,0.336,0.000422,0.0741,0.665,95.977
spotify:track:7Mrb4sz3MQNdTQINeO1dOB,0.756,0.808,-3.272,0.0752,0.147,0.0,0.129,0.685,100.019
spotify:track:79VGLylZE7PDpuVjQwapOV,0.978,0.205,-12.837,0.402,0.164,0.877,0.112,0.687,123.941
spotify:track:5AW7S1fNfRrEFuxVlg0wdS,0.816,0.804,-4.502,0.106,0.145,0.0,0.338,0.83,114.997
spotify:track:2p7Lic9aZImmcKA9N7K1pG,0.774,0.612,-4.412,0.0318,0.268,0.0,0.0895,0.573,115.997
spotify:track:4wBHhHH7lptDbAMpxS0rla,0.87,0.629,-3.824,0.0905,0.137,0.0,0.115,0.562,114.983
spotify:track:15lMi1pGF3IsKBQMsHeyHw,0.741,0.707,-4.371,0.345,0.339,0.0,0.0953,0.82,95.612
spotify:track:5zRQPGtjS8jI1euPLZu55J,0.679,0.309,-9.183,0.0703,0.57,0.0,0.0853,0.341,180.002
spotify:track:42KaU4Hkoad4QvTNJyCJrO,0.454,0.554,-4.076,0.0386,0.5,0.0,0.0728,0.452,89.979
spotify:track:7BklQjQ6jenm5UIGsbTDHX,0.735,0.602,-4.62,0.0777,0.499,0.0,0.0924,0.761,146.193
spotify:track:72w5IP9WTj84azxQ8DIyv5,0.534,0.658,-4.635,0.105,0.753,0.0,0.112,0.505,85.94
spotify:track:4BCBOgxOIACmIHlZeWCfZk,0.832,0.446,-8.262,0.232,0.0733,4.18e-05,0.366,0.423,90.007
spotify:track:6iFuenXxesdLj6gtJ7jts4,0.742,0.557,-5.918,0.0525,0.114,5.56e-06,0.0537,0.882,135.08
spotify:track:1CT1dgsDKm4n0ykVyoBj3R,0.917,0.6,-5.362,0.0483,0.296,0.00159,0.0469,0.659,120.001
spotify:track:3k7ikTNf1Ms0ZfTsoe9Blk,0.635,0.639,-6.39,0.0821,0.523,0.0,0.203,0.575,74.976
spotify:track:2P0ALc8gOK3rflaBUEeGJY,0.792,0.566,-6.929,0.252,0.389,0.0,0.56,0.922,140.099
spotify:track:07IlTJZln2vfZtJ7vR4IMf,0.631,0.709,-3.279,0.0698,0.285,0.0,0.236,0.525,77.539
spotify:track:0vFKaaqXkeaaC2iGtKRGyt,0.854,0.618,-5.927,0.0576,0.469,0.0,0.12,0.836,131.981
spotify:track:0A1zGC9wx1xFPreIveWiak,0.548,0.383,-9.992,0.21,0.81,0.0,0.117,0.286,131.03
spotify:track:0lSJQip2wVidbu1JfZ4IEQ,0.842,0.522,-5.815,0.0329,0.719,0.0,0.191,0.641,119.045
spotify:track:2o7xGoxVZwO4smnDGssWMD,0.671,0.354,-7.644,0.036,0.704,6.42e-05,0.107,0.237,76.975
spotify:track:0hOHuFA0BpaFMk8YZpTsaY,0.619,0.75,-5.143,0.132,0.345,0.0,0.0739,0.437,93.861
spotify:track:1INgQDGyS7a0mrG3X2oJpj,0.794,0.365,-8.694,0.173,0.402,2.03e-06,0.358,0.493,89.015
spotify:track:1f26mzPoBLP8OO67XDmwv8,0.771,0.514,-7.466,0.0392,0.65,0.108,0.129,0.805,121.956
spotify:track:3cDPmgGMkuwPhegO63xFmk,0.625,0.36,-8.562,0.0379,0.582,0.0,0.248,0.393,135.855
spotify:track:0QgNknUfBoAKspeJXNKk5Q,0.715,0.221,-12.757,0.0463,0.818,1.7e-05,0.0939,0.0494,119.931
spotify:track:5KnfD0WLGxFUTcsRpz9w2w,0.687,0.469,-9.9,0.311,0.518,0.0,0.101,0.619,85.961
spotify:track:7ssH860pGzXKPx3MkfPBTw,0.863,0.446,-5.952,0.0457,0.0624,1.21e-05,0.0706,0.629,124.013
spotify:track:6cJr288Y6aoYZn5tQRpNHq,0.695,0.413,-5.047,0.0865,0.57,0.000425,0.107,0.517,84.005
spotify:track:3uOVopyObWmcrGbTsKu4sH,0.407,0.503,-8.984,0.0436,0.837,0.000109,0.332,0.269,136.239
spotify:track:7u2fcMmCUvboH1G2nYQFRP,0.748,0.753,-4.603,0.116,0.0162,0.0,0.185,0.748,109.496
spotify:track:70EzzdKkfORRFG1P5A2A0D,0.797,0.724,-4.323,0.108,0.53,1.85e-06,0.113,0.235,103.021
spotify:track:1Xsw6tFFDKniy1eZg6QEY9,0.676,0.451,-7.966,0.0367,0.373,1.97e-06,0.154,0.839,172.038
spotify:track:2dvX7Chy092P8yDgvcIESa,0.821,0.532,-5.605,0.0903,0.227,2.3e-06,0.204,0.672,89.01
spotify:track:7flfjW3x5pEd5pCz4Uw5u1,0.752,0.341,-8.882,0.0646,0.755,0.0,0.145,0.715,62.03
spotify:track:37LGPxmWd0LLKt80PKEDfz,0.395,0.563,-5.477,0.148,0.665,0.0,0.0998,0.449,185.616
spotify:track:6tuUkLz8b651o4pamW2sJe,0.74,0.712,-3.727,0.0472,0.583,0.0,0.0747,0.868,85.016
spotify:track:5FFYJ3zu1ZvPM5i8hMtrQS,0.827,0.566,-6.167,0.169,0.431,0.0,0.0934,0.682,149.968
spotify:track:7wFmMb8H1CfU83hAwlkFdj,0.556,0.532,-5.266,0.0335,0.533,0.0,0.199,0.391,150.181
spotify:track:6F3K0PkrZhRCu59PSGnuRH,0.724,0.491,-7.415,0.159,0.721,0.00114,0.104,0.899,93.053
spotify:track:1ZUd9LhqUiqFy8j6uAAzx0,0.772,0.533,-4.877,0.0425,0.343,0.0,0.345,0.373,92.902
spotify:track:3pYKGgI0CzsiXUtqI97tuR,0.764,0.339,-13.315,0.0631,0.896,0.00125,0.067,0.248,116.998
spotify:track:6VqTWy8VqZhYVrUz0foEl2,0.442,0.628,-5.915,0.0777,0.336,1.27e-05,0.133,0.594,173.917
spotify:track:3BTspElzsx3FmhIlovBIYD,0.657,0.624,-4.921,0.334,0.459,0.0,0.19,0.794,84.928
spotify:track:3JxRNkoNmAcPgnA5HSnKiz,0.957,0.41,-6.656,0.0773,0.419,0.0,0.0928,0.715,120.007
spotify:track:0zHKzisOc4qiD5DI6tk2W4,0.778,0.742,-6.92,0.0495,0.242,4.59e-05,0.0675,0.556,114.995
spotify:track:17tDTUFDsqMwwVJhjSSQ9S,0.637,0.774,-4.956,0.137,0.0757,0.0,0.423,0.624,110.019
spotify:track:245onUPHGD1DYuiacxTuW0,0.625,0.686,-3.715,0.0414,0.139,0.0,0.11,0.263,133.041
spotify:track:1oCbZQTtCqhJg5ibcyZFWk,0.59,0.663,-4.885,0.0371,0.683,1.24e-05,0.117,0.808,81.809
spotify:track:54Nx0KMNIIA0tAPewmd69X,0.633,0.622,-6.803,0.0457,0.62,0.0,0.104,0.278,87.999
spotify:track:21OMYOgV2wHuZTJCMVnNW0,0.817,0.31,-7.497,0.0412,0.717,0.0746,0.103,0.523,82.006
spotify:track:5czWgQYb8lTwDy9KIjveS9,0.732,0.704,-6.294,0.132,0.527,0.0,0.104,0.487,89.932
spotify:track:76hO7EqaXyXQQ6DJpWPCd7,0.847,0.713,-6.268,0.275,0.19,0.0,0.0821,0.687,97.022
spotify:track:5FOlfvNamMUtnpNa7xsUvI,0.732,0.601,-6.127,0.0535,0.0307,7.65e-05,0.137,0.231,131.912
